video_name,video_path,label
02_06__exit_phone_room__3J3BHSHI.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__exit_phone_room__3J3BHSHI.mp4,0
02_06__exit_phone_room__HZAXM70B.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__exit_phone_room__HZAXM70B.mp4,0
02_06__kitchen_pan__0M6JNS5D.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__kitchen_pan__0M6JNS5D.mp4,0
02_06__kitchen_pan__3J3BHSHI.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__kitchen_pan__3J3BHSHI.mp4,0
02_06__kitchen_pan__O9WOC1KJ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__kitchen_pan__O9WOC1KJ.mp4,0
02_06__kitchen_still__HZAXM70B.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__kitchen_still__HZAXM70B.mp4,0
02_06__meeting_serious__0M6JNS5D.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__meeting_serious__0M6JNS5D.mp4,0
02_06__outside_talking_pan_laughing__N8OSN8P6.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__outside_talking_pan_laughing__N8OSN8P6.mp4,0
02_06__podium_speech_happy__N8OSN8P6.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__podium_speech_happy__N8OSN8P6.mp4,0
02_06__podium_speech_happy__SU4OQCS9.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__podium_speech_happy__SU4OQCS9.mp4,0
02_06__secret_conversation__O9WOC1KJ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__secret_conversation__O9WOC1KJ.mp4,0
02_06__talking_angry_couch__GH8TGTBS.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__talking_angry_couch__GH8TGTBS.mp4,0
02_06__talking_angry_couch__J1W9R0NG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__talking_angry_couch__J1W9R0NG.mp4,0
02_06__talking_angry_couch__MKZTXQ2T.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__talking_angry_couch__MKZTXQ2T.mp4,0
02_06__walking_and_outside_surprised__N8OSN8P6.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__walking_and_outside_surprised__N8OSN8P6.mp4,0
02_06__walking_and_outside_surprised__O9WOC1KJ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__walking_and_outside_surprised__O9WOC1KJ.mp4,0
02_06__walking_down_indoor_hall_disgust__GH8TGTBS.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__walking_down_indoor_hall_disgust__GH8TGTBS.mp4,0
02_06__walking_down_indoor_hall_disgust__HZAXM70B.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__walking_down_indoor_hall_disgust__HZAXM70B.mp4,0
02_06__walking_down_indoor_hall_disgust__SU4OQCS9.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__walking_down_indoor_hall_disgust__SU4OQCS9.mp4,0
02_06__walking_down_indoor_hall_disgust__U6MDWIHG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__walking_down_indoor_hall_disgust__U6MDWIHG.mp4,0
02_06__walking_down_street_outside_angry__MKZTXQ2T.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__walking_down_street_outside_angry__MKZTXQ2T.mp4,0
02_06__walking_outside_cafe_disgusted__37DH75GQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__walking_outside_cafe_disgusted__37DH75GQ.mp4,0
02_06__walking_outside_cafe_disgusted__GH8TGTBS.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__walking_outside_cafe_disgusted__GH8TGTBS.mp4,0
02_06__walk_down_hall_angry__0M6JNS5D.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__walk_down_hall_angry__0M6JNS5D.mp4,0
02_06__walk_down_hall_angry__MKZTXQ2T.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_06__walk_down_hall_angry__MKZTXQ2T.mp4,0
02_07__exit_phone_room__1JCLEEBQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__exit_phone_room__1JCLEEBQ.mp4,0
02_07__exit_phone_room__9NVRE2KQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__exit_phone_room__9NVRE2KQ.mp4,0
02_07__hugging_happy__1JCLEEBQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__hugging_happy__1JCLEEBQ.mp4,0
02_07__hugging_happy__O4SXNLRL.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__hugging_happy__O4SXNLRL.mp4,0
02_07__kitchen_pan__34PVT42V.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__kitchen_pan__34PVT42V.mp4,0
02_07__kitchen_pan__O4SXNLRL.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__kitchen_pan__O4SXNLRL.mp4,0
02_07__kitchen_still__1ZE4HC06.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__kitchen_still__1ZE4HC06.mp4,0
02_07__kitchen_still__TBLYQBIY.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__kitchen_still__TBLYQBIY.mp4,0
02_07__meeting_serious__1H07DFQJ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__meeting_serious__1H07DFQJ.mp4,0
02_07__meeting_serious__1JCLEEBQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__meeting_serious__1JCLEEBQ.mp4,0
02_07__meeting_serious__O4SXNLRL.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__meeting_serious__O4SXNLRL.mp4,0
02_07__outside_talking_pan_laughing__34PVT42V.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__outside_talking_pan_laughing__34PVT42V.mp4,0
02_07__outside_talking_pan_laughing__O4SXNLRL.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__outside_talking_pan_laughing__O4SXNLRL.mp4,0
02_07__podium_speech_happy__0IYV5DQ5.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__podium_speech_happy__0IYV5DQ5.mp4,0
02_07__podium_speech_happy__1KPVZAAP.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__podium_speech_happy__1KPVZAAP.mp4,0
02_07__podium_speech_happy__UH60ROEK.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__podium_speech_happy__UH60ROEK.mp4,0
02_07__secret_conversation__0IYV5DQ5.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__secret_conversation__0IYV5DQ5.mp4,0
02_07__secret_conversation__1JCLEEBQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__secret_conversation__1JCLEEBQ.mp4,0
02_07__secret_conversation__1VMZUH1W.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__secret_conversation__1VMZUH1W.mp4,0
02_07__talking_against_wall__1ZE4HC06.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__talking_against_wall__1ZE4HC06.mp4,0
02_07__talking_against_wall__O4SXNLRL.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__talking_against_wall__O4SXNLRL.mp4,0
02_07__talking_angry_couch__1VMZUH1W.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__talking_angry_couch__1VMZUH1W.mp4,0
02_07__walking_and_outside_surprised__1VMZUH1W.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__walking_and_outside_surprised__1VMZUH1W.mp4,0
02_07__walking_and_outside_surprised__UH60ROEK.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__walking_and_outside_surprised__UH60ROEK.mp4,0
02_07__walking_down_street_outside_angry__O4SXNLRL.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__walking_down_street_outside_angry__O4SXNLRL.mp4,0
02_07__walking_outside_cafe_disgusted__1H07DFQJ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__walking_outside_cafe_disgusted__1H07DFQJ.mp4,0
02_07__walk_down_hall_angry__1JCLEEBQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__walk_down_hall_angry__1JCLEEBQ.mp4,0
02_07__walk_down_hall_angry__O4SXNLRL.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__walk_down_hall_angry__O4SXNLRL.mp4,0
02_07__walk_down_hall_angry__U7DEOZNV.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_07__walk_down_hall_angry__U7DEOZNV.mp4,0
02_09__exit_phone_room__6KUOFMZW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__exit_phone_room__6KUOFMZW.mp4,0
02_09__exit_phone_room__HIH8YA82.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__exit_phone_room__HIH8YA82.mp4,0
02_09__hugging_happy__9TDCEK1Q.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__hugging_happy__9TDCEK1Q.mp4,0
02_09__hugging_happy__HIH8YA82.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__hugging_happy__HIH8YA82.mp4,0
02_09__kitchen_pan__6KUOFMZW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__kitchen_pan__6KUOFMZW.mp4,0
02_09__kitchen_pan__9TDCEK1Q.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__kitchen_pan__9TDCEK1Q.mp4,0
02_09__kitchen_pan__HIH8YA82.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__kitchen_pan__HIH8YA82.mp4,0
02_09__kitchen_still__6KUOFMZW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__kitchen_still__6KUOFMZW.mp4,0
02_09__meeting_serious__6KUOFMZW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__meeting_serious__6KUOFMZW.mp4,0
02_09__meeting_serious__9TDCEK1Q.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__meeting_serious__9TDCEK1Q.mp4,0
02_09__outside_talking_pan_laughing__6KUOFMZW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__outside_talking_pan_laughing__6KUOFMZW.mp4,0
02_09__outside_talking_pan_laughing__HIH8YA82.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__outside_talking_pan_laughing__HIH8YA82.mp4,0
02_09__outside_talking_still_laughing__9TDCEK1Q.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__outside_talking_still_laughing__9TDCEK1Q.mp4,0
02_09__podium_speech_happy__9TDCEK1Q.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__podium_speech_happy__9TDCEK1Q.mp4,0
02_09__podium_speech_happy__HIH8YA82.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__podium_speech_happy__HIH8YA82.mp4,0
02_09__secret_conversation__6KUOFMZW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__secret_conversation__6KUOFMZW.mp4,0
02_09__talking_angry_couch__6KUOFMZW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__talking_angry_couch__6KUOFMZW.mp4,0
02_09__walking_down_street_outside_angry__6KUOFMZW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__walking_down_street_outside_angry__6KUOFMZW.mp4,0
02_09__walking_down_street_outside_angry__9TDCEK1Q.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__walking_down_street_outside_angry__9TDCEK1Q.mp4,0
02_09__walking_down_street_outside_angry__HIH8YA82.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__walking_down_street_outside_angry__HIH8YA82.mp4,0
02_09__walk_down_hall_angry__6KUOFMZW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__walk_down_hall_angry__6KUOFMZW.mp4,0
02_09__walk_down_hall_angry__9TDCEK1Q.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_09__walk_down_hall_angry__9TDCEK1Q.mp4,0
02_11__meeting_serious__NZJ1YEWE.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_11__meeting_serious__NZJ1YEWE.mp4,0
02_12__hugging_happy__9D2ZHEKW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_12__hugging_happy__9D2ZHEKW.mp4,0
02_12__outside_talking_pan_laughing__9D2ZHEKW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_12__outside_talking_pan_laughing__9D2ZHEKW.mp4,0
02_12__podium_speech_happy__9D2ZHEKW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_12__podium_speech_happy__9D2ZHEKW.mp4,0
02_12__walking_and_outside_surprised__9D2ZHEKW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_12__walking_and_outside_surprised__9D2ZHEKW.mp4,0
02_13__exit_phone_room__CP5HFV3K.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__exit_phone_room__CP5HFV3K.mp4,0
02_13__exit_phone_room__PLNVLO74.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__exit_phone_room__PLNVLO74.mp4,0
02_13__hugging_happy__PLNVLO74.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__hugging_happy__PLNVLO74.mp4,0
02_13__kitchen_pan__0RKOCC6A.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__kitchen_pan__0RKOCC6A.mp4,0
02_13__kitchen_pan__2YSYT2N3.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__kitchen_pan__2YSYT2N3.mp4,0
02_13__kitchen_pan__CP5HFV3K.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__kitchen_pan__CP5HFV3K.mp4,0
02_13__kitchen_still__2YSYT2N3.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__kitchen_still__2YSYT2N3.mp4,0
02_13__meeting_serious__CP5HFV3K.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__meeting_serious__CP5HFV3K.mp4,0
02_13__outside_talking_pan_laughing__0RKOCC6A.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__outside_talking_pan_laughing__0RKOCC6A.mp4,0
02_13__outside_talking_pan_laughing__2YSYT2N3.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__outside_talking_pan_laughing__2YSYT2N3.mp4,0
02_13__outside_talking_still_laughing__2YSYT2N3.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__outside_talking_still_laughing__2YSYT2N3.mp4,0
02_13__outside_talking_still_laughing__CP5HFV3K.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__outside_talking_still_laughing__CP5HFV3K.mp4,0
02_13__podium_speech_happy__2YSYT2N3.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__podium_speech_happy__2YSYT2N3.mp4,0
02_13__secret_conversation__CP5HFV3K.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__secret_conversation__CP5HFV3K.mp4,0
02_13__secret_conversation__PLNVLO74.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__secret_conversation__PLNVLO74.mp4,0
02_13__talking_angry_couch__AROBAY8R.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__talking_angry_couch__AROBAY8R.mp4,0
02_13__talking_angry_couch__CP5HFV3K.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__talking_angry_couch__CP5HFV3K.mp4,0
02_13__walking_and_outside_surprised__CP5HFV3K.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__walking_and_outside_surprised__CP5HFV3K.mp4,0
02_13__walking_down_indoor_hall_disgust__CP5HFV3K.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__walking_down_indoor_hall_disgust__CP5HFV3K.mp4,0
02_13__walking_down_street_outside_angry__2YSYT2N3.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__walking_down_street_outside_angry__2YSYT2N3.mp4,0
02_13__walking_outside_cafe_disgusted__AROBAY8R.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__walking_outside_cafe_disgusted__AROBAY8R.mp4,0
02_13__walking_outside_cafe_disgusted__CP5HFV3K.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_13__walking_outside_cafe_disgusted__CP5HFV3K.mp4,0
02_14__exit_phone_room__3IUBEKCT.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_14__exit_phone_room__3IUBEKCT.mp4,0
02_14__kitchen_pan__3IUBEKCT.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_14__kitchen_pan__3IUBEKCT.mp4,0
02_14__meeting_serious__3IUBEKCT.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_14__meeting_serious__3IUBEKCT.mp4,0
02_14__outside_talking_pan_laughing__3IUBEKCT.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_14__outside_talking_pan_laughing__3IUBEKCT.mp4,0
02_14__podium_speech_happy__3IUBEKCT.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_14__podium_speech_happy__3IUBEKCT.mp4,0
02_14__secret_conversation__3IUBEKCT.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_14__secret_conversation__3IUBEKCT.mp4,0
02_14__walking_and_outside_surprised__3IUBEKCT.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_14__walking_and_outside_surprised__3IUBEKCT.mp4,0
02_14__walking_outside_cafe_disgusted__3IUBEKCT.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_14__walking_outside_cafe_disgusted__3IUBEKCT.mp4,0
02_15__exit_phone_room__HTG660F8.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__exit_phone_room__HTG660F8.mp4,0
02_15__exit_phone_room__I8G2LWD1.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__exit_phone_room__I8G2LWD1.mp4,0
02_15__exit_phone_room__MCRFMYAE.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__exit_phone_room__MCRFMYAE.mp4,0
02_15__exit_phone_room__MZWH8ATN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__exit_phone_room__MZWH8ATN.mp4,0
02_15__hugging_happy__HTG660F8.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__hugging_happy__HTG660F8.mp4,0
02_15__hugging_happy__MZWH8ATN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__hugging_happy__MZWH8ATN.mp4,0
02_15__hugging_happy__XNJIS4S3.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__hugging_happy__XNJIS4S3.mp4,0
02_15__kitchen_pan__SB6PMCO0.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__kitchen_pan__SB6PMCO0.mp4,0
02_15__kitchen_still__HTG660F8.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__kitchen_still__HTG660F8.mp4,0
02_15__kitchen_still__I8G2LWD1.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__kitchen_still__I8G2LWD1.mp4,0
02_15__kitchen_still__XNJIS4S3.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__kitchen_still__XNJIS4S3.mp4,0
02_15__meeting_serious__HTG660F8.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__meeting_serious__HTG660F8.mp4,0
02_15__meeting_serious__MZWH8ATN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__meeting_serious__MZWH8ATN.mp4,0
02_15__meeting_serious__N864L40U.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__meeting_serious__N864L40U.mp4,0
02_15__meeting_serious__TSRK8QS4.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__meeting_serious__TSRK8QS4.mp4,0
02_15__outside_talking_pan_laughing__I8G2LWD1.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__outside_talking_pan_laughing__I8G2LWD1.mp4,0
02_15__outside_talking_pan_laughing__SB6PMCO0.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__outside_talking_pan_laughing__SB6PMCO0.mp4,0
02_15__outside_talking_pan_laughing__TN2CWM3K.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__outside_talking_pan_laughing__TN2CWM3K.mp4,0
02_15__outside_talking_still_laughing__HTG660F8.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__outside_talking_still_laughing__HTG660F8.mp4,0
02_15__outside_talking_still_laughing__SB6PMCO0.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__outside_talking_still_laughing__SB6PMCO0.mp4,0
02_15__podium_speech_happy__I8G2LWD1.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__podium_speech_happy__I8G2LWD1.mp4,0
02_15__podium_speech_happy__MZWH8ATN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__podium_speech_happy__MZWH8ATN.mp4,0
02_15__podium_speech_happy__N864L40U.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__podium_speech_happy__N864L40U.mp4,0
02_15__secret_conversation__MZWH8ATN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__secret_conversation__MZWH8ATN.mp4,0
02_15__secret_conversation__N864L40U.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__secret_conversation__N864L40U.mp4,0
02_15__talking_against_wall__HTG660F8.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__talking_against_wall__HTG660F8.mp4,0
02_15__talking_against_wall__I8G2LWD1.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__talking_against_wall__I8G2LWD1.mp4,0
02_15__talking_against_wall__MZWH8ATN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__talking_against_wall__MZWH8ATN.mp4,0
02_15__talking_against_wall__P2FAY3DR.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__talking_against_wall__P2FAY3DR.mp4,0
02_15__talking_against_wall__QYSDT9SO.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__talking_against_wall__QYSDT9SO.mp4,0
02_15__talking_angry_couch__HTG660F8.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__talking_angry_couch__HTG660F8.mp4,0
02_15__talking_angry_couch__I8G2LWD1.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__talking_angry_couch__I8G2LWD1.mp4,0
02_15__walking_and_outside_surprised__HTG660F8.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__walking_and_outside_surprised__HTG660F8.mp4,0
02_15__walking_and_outside_surprised__I8G2LWD1.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__walking_and_outside_surprised__I8G2LWD1.mp4,0
02_15__walking_and_outside_surprised__MZWH8ATN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__walking_and_outside_surprised__MZWH8ATN.mp4,0
02_15__walking_down_indoor_hall_disgust__HTG660F8.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__walking_down_indoor_hall_disgust__HTG660F8.mp4,0
02_15__walking_down_street_outside_angry__I8G2LWD1.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/02_15__walking_down_street_outside_angry__I8G2LWD1.mp4,0
